#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:43+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
33.7005422888853 27.0 5.0 
33.75038816418315 26.0 6.0 
33.80008960532195 29.0 2.0 
33.85007808631957 28.0 3.0 
33.900058411166235 22.0 9.0 
33.95001190723188 31.0 1.0 
34.00006452843972 27.0 4.0 
34.05031036457727 25.0 4.0 
34.100222934257154 23.0 3.0 
34.19406870998651 1.0 26.0 
34.285181542380634 1.0 27.0 
34.51567493001013 1.0 28.0 
34.693012923304266 1.0 29.0 
34.70681697898558 2.0 29.0 
34.903784148472056 1.0 31.0 
34.962236380181466 1.0 32.0 
35.000176271070515 0.0 35.0 
35.0635279213432 0.0 36.0 
35.17343917988426 1.0 36.0 
35.22267160845321 0.0 38.0 
35.25124129684414 1.0 40.0 
35.31628711813944 1.0 41.0 
35.35528280347253 1.0 43.0 
35.40896350327492 1.0 44.0 
35.458248789237146 0.0 47.0 
35.5139276625201 1.0 47.0 
35.564833747749255 1.0 48.0 
35.60329528508576 1.0 49.0 
35.68891259250201 1.0 51.0 
35.700065784444895 15.0 38.0 
35.750039587251564 51.0 3.0 
35.800079825999234 48.0 3.0 
35.85009681402674 48.0 1.0 
35.90011276408573 43.0 4.0 
35.95022211299402 42.0 5.0 
36.00004330271723 42.0 2.0 
36.050115148196035 37.0 5.0 
36.10061367455369 38.0 2.0 
36.15000642563162 36.0 2.0 
36.200116507189804 32.0 4.0 
36.25003606743086 25.0 9.0 
36.30019225684144 25.0 6.0 
36.35002338783363 26.0 4.0 
36.40002523136454 27.0 4.0 
36.45023982943776 26.0 5.0 
36.500012540164164 27.0 3.0 
36.550218073695824 25.0 7.0 
36.60020201438099 21.0 9.0 
36.65017344498922 24.0 6.0 
36.700370480516874 23.0 6.0 
36.75003554401769 28.0 3.0 
36.80011843033209 29.0 3.0 
36.85002517299752 23.0 9.0 
36.90033001782147 27.0 4.0 
36.95048782750537 28.0 1.0 
37.00106868407964 29.0 0.0 
37.05031177129942 25.0 5.0 
37.10018839803882 23.0 7.0 
37.15000628681612 27.0 1.0 
37.20009645998394 22.0 4.0 
37.250096679021425 20.0 6.0 
37.30107465933019 11.0 15.0 
37.350031975903995 24.0 2.0 
37.4003861299703 22.0 5.0 
37.450002934156984 25.0 2.0 
37.50015024256745 25.0 3.0 
37.55032656137194 24.0 5.0 
37.60014029393728 27.0 2.0 
37.650080846803405 21.0 8.0 
37.700301159212366 25.0 4.0 
37.750014562964594 22.0 6.0 
37.80098427911637 21.0 5.0 
37.850125013952166 19.0 5.0 
37.90022171190218 19.0 6.0 
37.950498506607 21.0 3.0 
38.00004784938029 20.0 5.0 
38.05021338514315 22.0 4.0 
38.100074158010756 19.0 6.0 
38.1501469342049 17.0 7.0 
38.20002872805497 12.0 11.0 
38.250180059504196 18.0 6.0 
38.3002430368523 17.0 6.0 
38.35023186822314 16.0 8.0 
38.40041007348005 16.0 9.0 
38.45012380069801 22.0 3.0 
38.500006010227985 17.0 8.0 
38.55054963383508 26.0 1.0 
38.60033088938345 24.0 3.0 
38.65013589194567 23.0 3.0 
38.70019207498534 20.0 6.0 
38.750353549324295 25.0 5.0 
38.80017352104536 23.0 6.0 
38.85034059428096 26.0 5.0 
38.90026485625828 24.0 6.0 
38.95009914240495 22.0 7.0 
39.00011988435799 26.0 3.0 
39.050624858138704 19.0 8.0 
39.100071092994206 25.0 2.0 
39.150344410119246 12.0 17.0 
39.20044049172935 30.0 0.0 
39.250668167229 20.0 9.0 
39.30020394993366 28.0 3.0 
39.35006942411045 25.0 6.0 
39.400197447355524 27.0 4.0 
39.45011185163856 22.0 8.0 
39.500003242604315 23.0 7.0 
39.55014702287608 28.0 2.0 
39.60011688744575 29.0 1.0 
39.65002911388967 26.0 4.0 
39.70017064985295 22.0 9.0 
39.75013537807439 28.0 2.0 
39.80024663675096 23.0 7.0 
39.85001116622787 30.0 2.0 
39.90010076065121 28.0 4.0 
39.95014670375034 29.0 3.0 
40.000008391902654 23.0 9.0 
40.050000756168764 26.0 5.0 
40.10032164100454 25.0 6.0 
40.15014248033063 23.0 5.0 
40.2001543365583 21.0 7.0 
40.25018454584739 21.0 6.0 
40.30006922687892 19.0 8.0 
40.350110317455844 20.0 7.0 
40.40004021480442 15.0 12.0 
40.45015512177383 24.0 4.0 
40.50019403213425 24.0 2.0 
40.550000340206985 21.0 5.0 
40.600377562769495 23.0 3.0 
40.65027569398252 20.0 6.0 
40.70067308104924 21.0 5.0 
40.75003686329642 24.0 3.0 
40.80028027630464 24.0 3.0 
40.85047673533173 19.0 6.0 
40.90005702153939 19.0 7.0 
40.950342843243604 20.0 7.0 
41.00022489319874 21.0 6.0 
41.050057300095034 25.0 2.0 
41.10001983376802 27.0 3.0 
41.15009257018561 29.0 4.0 
41.20008899694961 19.0 12.0 
41.25015937141734 25.0 3.0 
41.30039229080065 23.0 7.0 
41.35001959129452 27.0 4.0 
41.40012062362234 28.0 3.0 
41.450070665755796 22.0 9.0 
41.50013293715209 28.0 3.0 
41.55005214018452 27.0 4.0 
41.60018672364924 18.0 11.0 
41.650043755736036 29.0 3.0 
41.7000770236933 30.0 3.0 
41.75002955636382 24.0 6.0 
41.80000028590675 28.0 2.0 
41.850325475990644 26.0 3.0 
41.900060062912765 26.0 3.0 
41.95008792187005 20.0 7.0 
42.000131742272984 21.0 4.0 
42.05113575327858 18.0 7.0 
42.10020191550321 19.0 7.0 
42.150349796910696 23.0 4.0 
42.20043760763079 26.0 3.0 
42.25031712069593 28.0 3.0 
42.30002340623157 27.0 3.0 
42.350047552176285 25.0 5.0 
42.40043964689827 27.0 4.0 
42.450155200442126 28.0 2.0 
42.50007093013869 28.0 3.0 
42.55025956925905 30.0 2.0 
42.60005091874831 28.0 4.0 
42.650119187242225 31.0 1.0 
42.70008824900857 30.0 2.0 
42.7501230023576 23.0 5.0 
42.80019954908435 24.0 3.0 
42.85092187362931 19.0 7.0 
42.90001399766632 24.0 4.0 
42.95099171296099 27.0 2.0 
43.000279570195616 28.0 2.0 
43.050224348429396 28.0 1.0 
43.10020844549748 16.0 11.0 
43.15017470992419 20.0 7.0 
43.200181721580684 23.0 6.0 
43.25018868142197 20.0 7.0 
43.30019019065397 14.0 13.0 
43.35009440622506 19.0 8.0 
